date,time,geography,service,user
2023-10-28,1128,Trondheim,meldinger,Per
2023-10-28,48,Stavanger,profil,Ola
2023-10-28,1377,Bergen,brukeranmeldelser,Kari
2023-10-28,793,Kristiansand,meldinger,Per
2023-10-28,1110,Bergen,profil,Ola
2023-10-28,846,Bergen,brukeranmeldelser,Per
2023-10-28,528,Oslo,profil,Anne
2023-10-29,968,Trondheim,brukeranmeldelser,Anne
2023-10-29,1118,Stavanger,profil,Per
2023-10-29,1100,Kristiansand,profil,Anne
2023-10-29,409,Kristiansand,meldinger,Kari
2023-10-29,73,Stavanger,profil,Nils
2023-10-29,958,Stavanger,meldinger,Ola
2023-10-29,985,Stavanger,profil,Per
2023-10-29,1368,Stavanger,innstillinger,Kari
2023-10-30,1138,Bergen,innstillinger,Ola
2023-10-30,833,Kristiansand,profil,Per
2023-10-30,1017,Bergen,brukeranmeldelser,Kari
2023-10-30,277,Trondheim,profil,Anne
2023-10-30,166,Stavanger,meldinger,Ola
2023-10-30,408,Kristiansand,brukeranmeldelser,Per
2023-10-30,650,Stavanger,brukeranmeldelser,Ola
2023-10-30,991,Trondheim,profil,Nils
2023-10-30,888,Stavanger,meldinger,Nils
2023-10-30,1377,Stavanger,profil,Ola
2023-10-30,485,Kristiansand,innstillinger,Nils
2023-10-31,132,Stavanger,brukeranmeldelser,Kari
2023-10-31,264,Trondheim,profil,Nils
2023-10-31,1231,Kristiansand,profil,Per
2023-10-31,306,Oslo,brukeranmeldelser,Per
2023-10-31,1401,Trondheim,meldinger,Kari
2023-10-31,1390,Trondheim,meldinger,Ola
2023-10-31,1020,Trondheim,innstillinger,Anne
2023-10-31,1399,Stavanger,meldinger,Kari
2023-10-31,1057,Trondheim,profil,Anne
2023-10-31,783,Kristiansand,meldinger,Kari
2023-11-01,1118,Oslo,brukeranmeldelser,Ola
2023-11-01,174,Trondheim,brukeranmeldelser,Kari
2023-11-01,442,Stavanger,innstillinger,Ola
2023-11-01,281,Stavanger,brukeranmeldelser,Kari
2023-11-01,640,Trondheim,meldinger,Ola
2023-11-01,340,Oslo,meldinger,Ola
2023-11-02,1116,Bergen,innstillinger,Nils
2023-11-02,1291,Oslo,brukeranmeldelser,Ola
2023-11-02,121,Bergen,meldinger,Anne
2023-11-02,1339,Bergen,brukeranmeldelser,Ola
2023-11-02,1233,Oslo,profil,Per
2023-11-02,463,Kristiansand,innstillinger,Nils
2023-11-02,1239,Trondheim,meldinger,Kari
2023-11-03,17,Kristiansand,profil,Nils
2023-11-03,740,Oslo,innstillinger,Per
2023-11-03,318,Bergen,meldinger,Ola
2023-11-03,265,Kristiansand,brukeranmeldelser,Anne
2023-11-03,1275,Oslo,innstillinger,Anne
2023-11-04,281,Bergen,meldinger,Kari
2023-11-04,267,Bergen,brukeranmeldelser,Nils
2023-11-04,569,Bergen,meldinger,Nils
2023-11-04,364,Oslo,profil,Kari
2023-11-04,738,Bergen,meldinger,Ola
2023-11-04,1274,Stavanger,meldinger,Kari
2023-11-04,855,Oslo,brukeranmeldelser,Nils
2023-11-04,604,Trondheim,profil,Nils
2023-11-05,387,Trondheim,brukeranmeldelser,Per
2023-11-05,1207,Kristiansand,profil,Per
2023-11-05,565,Trondheim,brukeranmeldelser,Nils
2023-11-05,292,Trondheim,meldinger,Nils
2023-11-05,802,Stavanger,innstillinger,Anne
2023-11-05,889,Stavanger,brukeranmeldelser,Anne
2023-11-05,959,Oslo,innstillinger,Per
2023-11-05,519,Trondheim,profil,Nils
2023-11-05,651,Trondheim,meldinger,Anne
2023-11-06,166,Stavanger,brukeranmeldelser,Anne
2023-11-06,1327,Stavanger,profil,Ola
2023-11-06,1357,Kristiansand,profil,Kari
2023-11-06,1116,Stavanger,innstillinger,Ola
2023-11-06,329,Oslo,brukeranmeldelser,Kari
2023-11-06,352,Kristiansand,innstillinger,Per
2023-11-06,1288,Bergen,meldinger,Kari
2023-11-06,138,Stavanger,brukeranmeldelser,Nils
2023-11-06,761,Kristiansand,innstillinger,Per
2023-11-06,254,Bergen,innstillinger,Nils
2023-11-06,675,Kristiansand,brukeranmeldelser,Anne
2023-11-06,139,Trondheim,brukeranmeldelser,Per
2023-11-06,679,Bergen,brukeranmeldelser,Per
2023-11-06,136,Stavanger,brukeranmeldelser,Nils
2023-11-07,242,Trondheim,meldinger,Kari
2023-11-07,342,Trondheim,profil,Per
2023-11-07,652,Bergen,meldinger,Per
2023-11-07,121,Trondheim,meldinger,Anne
2023-11-07,600,Bergen,innstillinger,Kari
2023-11-07,574,Stavanger,meldinger,Kari
2023-11-07,381,Kristiansand,profil,Ola
2023-11-07,1396,Kristiansand,innstillinger,Kari
2023-11-07,663,Kristiansand,innstillinger,Anne
2023-11-07,39,Kristiansand,brukeranmeldelser,Nils
2023-11-08,700,Trondheim,brukeranmeldelser,Anne
2023-11-08,340,Bergen,meldinger,Ola
2023-11-08,815,Kristiansand,meldinger,Anne
2023-11-08,463,Kristiansand,brukeranmeldelser,Per
2023-11-08,1054,Bergen,innstillinger,Anne
2023-11-08,820,Stavanger,brukeranmeldelser,Kari
2023-11-08,255,Stavanger,innstillinger,Ola
2023-11-08,837,Trondheim,brukeranmeldelser,Kari
2023-11-08,180,Trondheim,brukeranmeldelser,Nils
2023-11-08,1047,Stavanger,innstillinger,Ola
2023-11-08,133,Kristiansand,innstillinger,Nils
2023-11-08,481,Oslo,innstillinger,Anne
2023-11-08,848,Oslo,brukeranmeldelser,Kari
2023-11-08,307,Bergen,meldinger,Ola
2023-11-09,157,Bergen,meldinger,Per
2023-11-09,919,Trondheim,profil,Kari
2023-11-09,1068,Stavanger,brukeranmeldelser,Kari
2023-11-09,733,Stavanger,innstillinger,Anne
2023-11-09,1215,Oslo,innstillinger,Nils
2023-11-09,178,Trondheim,meldinger,Nils
2023-11-10,370,Trondheim,innstillinger,Ola
2023-11-10,869,Kristiansand,innstillinger,Kari
2023-11-10,303,Kristiansand,profil,Nils
2023-11-10,1193,Kristiansand,profil,Nils
2023-11-10,13,Stavanger,profil,Nils
2023-11-10,1414,Kristiansand,profil,Nils
2023-11-10,491,Oslo,innstillinger,Kari
2023-11-10,754,Trondheim,meldinger,Anne
2023-11-11,1331,Trondheim,innstillinger,Anne
2023-11-11,936,Kristiansand,innstillinger,Kari
2023-11-11,607,Trondheim,profil,Per
2023-11-11,483,Trondheim,brukeranmeldelser,Kari
2023-11-11,588,Kristiansand,meldinger,Ola
2023-11-11,10,Oslo,innstillinger,Nils
2023-11-11,31,Kristiansand,meldinger,Anne
2023-11-11,1251,Stavanger,meldinger,Kari
2023-11-11,206,Kristiansand,brukeranmeldelser,Kari
2023-11-11,347,Bergen,brukeranmeldelser,Ola
2023-11-11,1067,Oslo,innstillinger,Ola
2023-11-11,81,Trondheim,meldinger,Ola
2023-11-11,1164,Oslo,profil,Ola
2023-11-11,418,Kristiansand,meldinger,Ola
2023-11-12,502,Kristiansand,profil,Kari
2023-11-12,308,Trondheim,profil,Kari
2023-11-12,310,Stavanger,profil,Ola
2023-11-12,783,Stavanger,brukeranmeldelser,Anne
2023-11-12,231,Kristiansand,profil,Kari
2023-11-12,729,Bergen,brukeranmeldelser,Ola
2023-11-12,998,Kristiansand,brukeranmeldelser,Nils
2023-11-12,1019,Stavanger,brukeranmeldelser,Ola
2023-11-12,346,Kristiansand,meldinger,Anne
2023-11-12,711,Oslo,profil,Nils
2023-11-12,377,Stavanger,innstillinger,Anne
2023-11-12,999,Kristiansand,brukeranmeldelser,Ola
2023-11-13,673,Kristiansand,brukeranmeldelser,Anne
2023-11-13,390,Oslo,meldinger,Ola
2023-11-13,306,Kristiansand,meldinger,Per
2023-11-13,186,Oslo,brukeranmeldelser,Nils
2023-11-13,1429,Oslo,brukeranmeldelser,Nils
2023-11-14,1201,Bergen,meldinger,Kari
2023-11-14,68,Kristiansand,brukeranmeldelser,Anne
2023-11-14,1300,Trondheim,innstillinger,Per
2023-11-14,324,Trondheim,innstillinger,Nils
2023-11-14,573,Kristiansand,profil,Nils
2023-11-14,25,Oslo,meldinger,Per
2023-11-14,532,Oslo,meldinger,Nils
2023-11-15,944,Oslo,brukeranmeldelser,Kari
2023-11-15,1208,Stavanger,brukeranmeldelser,Per
2023-11-15,397,Kristiansand,innstillinger,Anne
2023-11-15,545,Oslo,innstillinger,Anne
2023-11-15,915,Trondheim,innstillinger,Nils
2023-11-15,1030,Stavanger,meldinger,Anne
2023-11-15,941,Kristiansand,innstillinger,Anne
2023-11-15,1166,Kristiansand,meldinger,Nils
2023-11-15,381,Kristiansand,meldinger,Ola
2023-11-16,1003,Stavanger,meldinger,Per
2023-11-16,92,Kristiansand,innstillinger,Ola
2023-11-16,318,Kristiansand,brukeranmeldelser,Ola
2023-11-16,1143,Trondheim,meldinger,Anne
2023-11-16,646,Bergen,innstillinger,Nils
2023-11-16,196,Trondheim,meldinger,Nils
2023-11-16,731,Stavanger,meldinger,Ola
2023-11-16,513,Bergen,brukeranmeldelser,Kari
2023-11-16,1322,Bergen,innstillinger,Nils
2023-11-16,452,Stavanger,innstillinger,Ola
2023-11-16,593,Trondheim,brukeranmeldelser,Kari
2023-11-16,611,Oslo,meldinger,Ola
2023-11-16,1334,Oslo,brukeranmeldelser,Per
2023-11-16,14,Trondheim,innstillinger,Kari
2023-11-17,613,Kristiansand,meldinger,Anne
2023-11-17,812,Trondheim,brukeranmeldelser,Kari
2023-11-17,1216,Oslo,profil,Ola
2023-11-17,1088,Bergen,brukeranmeldelser,Kari
2023-11-17,1438,Bergen,innstillinger,Per
2023-11-17,1240,Oslo,innstillinger,Kari
2023-11-17,1016,Stavanger,brukeranmeldelser,Per
2023-11-18,820,Oslo,profil,Nils
2023-11-18,313,Stavanger,profil,Kari
2023-11-18,26,Kristiansand,brukeranmeldelser,Nils
2023-11-18,384,Trondheim,innstillinger,Anne
2023-11-18,770,Bergen,innstillinger,Kari
2023-11-18,545,Oslo,innstillinger,Nils
2023-11-18,230,Bergen,profil,Kari
2023-11-18,416,Trondheim,meldinger,Nils
2023-11-18,1151,Trondheim,profil,Kari
2023-11-18,474,Bergen,meldinger,Kari
2023-11-18,1303,Kristiansand,innstillinger,Nils
2023-11-19,97,Oslo,innstillinger,Nils
2023-11-19,249,Kristiansand,meldinger,Anne
2023-11-19,43,Bergen,innstillinger,Kari
2023-11-19,1067,Bergen,brukeranmeldelser,Per
2023-11-19,252,Stavanger,meldinger,Anne
2023-11-19,473,Kristiansand,profil,Per
2023-11-19,1058,Trondheim,meldinger,Kari
2023-11-19,948,Trondheim,innstillinger,Anne
2023-11-19,521,Kristiansand,meldinger,Kari
2023-11-19,1110,Trondheim,innstillinger,Per
2023-11-19,25,Stavanger,meldinger,Per
2023-11-19,321,Bergen,meldinger,Kari
2023-11-19,1179,Stavanger,meldinger,Ola
2023-11-20,598,Kristiansand,brukeranmeldelser,Anne
2023-11-20,906,Bergen,innstillinger,Ola
2023-11-20,466,Kristiansand,meldinger,Anne
2023-11-20,801,Stavanger,profil,Ola
2023-11-20,295,Stavanger,profil,Ola
2023-11-20,1018,Bergen,profil,Anne
2023-11-20,1113,Stavanger,innstillinger,Kari
2023-11-20,979,Trondheim,brukeranmeldelser,Anne
2023-11-20,1371,Bergen,profil,Ola
2023-11-21,952,Stavanger,brukeranmeldelser,Ola
2023-11-21,972,Trondheim,innstillinger,Kari
2023-11-21,363,Bergen,profil,Anne
2023-11-21,559,Trondheim,profil,Nils
2023-11-21,914,Stavanger,brukeranmeldelser,Ola
2023-11-21,1188,Stavanger,brukeranmeldelser,Ola
2023-11-21,916,Stavanger,brukeranmeldelser,Per
2023-11-21,285,Stavanger,innstillinger,Anne
2023-11-21,818,Oslo,innstillinger,Ola
2023-11-21,1017,Trondheim,brukeranmeldelser,Anne
2023-11-22,585,Oslo,meldinger,Anne
2023-11-22,589,Bergen,brukeranmeldelser,Anne
2023-11-22,42,Kristiansand,meldinger,Nils
2023-11-22,987,Bergen,brukeranmeldelser,Kari
2023-11-22,1138,Oslo,innstillinger,Anne
2023-11-22,931,Kristiansand,meldinger,Kari
2023-11-22,760,Bergen,innstillinger,Kari
2023-11-22,959,Stavanger,meldinger,Ola
2023-11-22,1077,Trondheim,innstillinger,Per
2023-11-22,631,Kristiansand,profil,Ola
2023-11-22,347,Stavanger,profil,Ola
2023-11-22,1258,Oslo,brukeranmeldelser,Nils
2023-11-23,557,Oslo,meldinger,Ola
2023-11-23,1236,Stavanger,innstillinger,Kari
2023-11-23,1029,Bergen,brukeranmeldelser,Nils
2023-11-23,584,Bergen,profil,Anne
2023-11-23,51,Bergen,brukeranmeldelser,Anne
2023-11-23,540,Kristiansand,profil,Kari
2023-11-23,418,Trondheim,innstillinger,Nils
2023-11-23,185,Oslo,innstillinger,Nils
2023-11-23,869,Stavanger,innstillinger,Per
2023-11-24,1233,Bergen,brukeranmeldelser,Ola
2023-11-24,1244,Stavanger,innstillinger,Kari
2023-11-24,1387,Stavanger,profil,Per
2023-11-24,13,Oslo,innstillinger,Nils
2023-11-24,1057,Kristiansand,meldinger,Anne
2023-11-24,591,Stavanger,brukeranmeldelser,Kari
2023-11-24,1012,Trondheim,meldinger,Anne
2023-11-24,535,Trondheim,innstillinger,Per
2023-11-24,44,Oslo,brukeranmeldelser,Nils
2023-11-24,895,Stavanger,innstillinger,Kari
2023-11-24,26,Kristiansand,meldinger,Per
2023-11-24,959,Kristiansand,innstillinger,Nils
2023-11-25,1192,Kristiansand,profil,Anne
2023-11-25,1379,Oslo,profil,Nils
2023-11-25,1425,Trondheim,profil,Nils
2023-11-25,785,Kristiansand,profil,Ola
2023-11-25,1060,Kristiansand,meldinger,Ola
2023-11-25,1288,Kristiansand,meldinger,Anne
2023-11-25,744,Bergen,profil,Kari
2023-11-25,743,Trondheim,profil,Anne
2023-11-25,596,Stavanger,brukeranmeldelser,Kari
2023-11-26,510,Stavanger,meldinger,Nils
2023-11-26,1137,Trondheim,profil,Nils
2023-11-26,570,Trondheim,meldinger,Kari
2023-11-26,1257,Oslo,brukeranmeldelser,Nils
2023-11-26,361,Oslo,brukeranmeldelser,Ola
2023-11-26,15,Bergen,innstillinger,Anne
2023-11-26,741,Oslo,meldinger,Anne
2023-11-26,1283,Bergen,meldinger,Anne
2023-11-26,606,Stavanger,brukeranmeldelser,Anne
2023-11-26,702,Oslo,meldinger,Ola
2023-11-26,20,Oslo,profil,Anne
2023-11-27,370,Kristiansand,innstillinger,Kari
2023-11-27,139,Bergen,profil,Ola
2023-11-27,1281,Oslo,brukeranmeldelser,Per
2023-11-27,479,Oslo,brukeranmeldelser,Anne
2023-11-27,1170,Oslo,meldinger,Anne
2023-11-27,292,Oslo,profil,Ola
2023-11-27,938,Bergen,meldinger,Ola
2023-11-27,653,Stavanger,meldinger,Ola
2023-11-28,1126,Bergen,profil,Per
2023-11-28,1203,Oslo,profil,Nils
2023-11-28,235,Stavanger,brukeranmeldelser,Anne
2023-11-28,482,Trondheim,profil,Nils
2023-11-28,132,Stavanger,profil,Nils
2023-11-28,83,Kristiansand,meldinger,Ola
2023-11-28,1303,Kristiansand,brukeranmeldelser,Per
2023-11-28,1249,Kristiansand,innstillinger,Per
2023-11-29,1001,Trondheim,brukeranmeldelser,Anne
2023-11-29,249,Oslo,brukeranmeldelser,Nils
2023-11-29,124,Kristiansand,brukeranmeldelser,Ola
2023-11-29,149,Oslo,innstillinger,Kari
2023-11-29,782,Kristiansand,innstillinger,Ola
2023-11-29,1312,Stavanger,innstillinger,Ola
2023-11-30,1100,Kristiansand,meldinger,Anne
2023-11-30,200,Bergen,meldinger,Ola
2023-11-30,1035,Trondheim,innstillinger,Anne
2023-11-30,817,Oslo,meldinger,Nils
2023-11-30,690,Stavanger,meldinger,Nils
2023-11-30,783,Kristiansand,brukeranmeldelser,Anne
2023-11-30,620,Kristiansand,innstillinger,Ola
2023-11-30,1081,Bergen,meldinger,Nils
2023-11-30,459,Oslo,brukeranmeldelser,Nils
2023-11-30,718,Oslo,innstillinger,Per
2023-12-01,504,Oslo,meldinger,Anne
2023-12-01,1092,Oslo,brukeranmeldelser,Ola
2023-12-01,992,Kristiansand,profil,Ola
2023-12-01,698,Trondheim,meldinger,Ola
2023-12-01,649,Trondheim,meldinger,Kari
2023-12-02,1091,Trondheim,profil,Anne
2023-12-02,730,Bergen,innstillinger,Ola
2023-12-02,1085,Bergen,innstillinger,Nils
2023-12-02,25,Trondheim,brukeranmeldelser,Per
2023-12-02,1340,Bergen,brukeranmeldelser,Anne
2023-12-02,245,Kristiansand,innstillinger,Ola
2023-12-02,521,Kristiansand,profil,Ola
2023-12-02,1297,Stavanger,brukeranmeldelser,Per
2023-12-02,1049,Stavanger,innstillinger,Nils
2023-12-02,1049,Bergen,innstillinger,Per
2023-12-02,874,Oslo,brukeranmeldelser,Per
2023-12-03,869,Kristiansand,innstillinger,Kari
2023-12-03,703,Bergen,profil,Anne
2023-12-03,1164,Trondheim,brukeranmeldelser,Anne
2023-12-03,446,Oslo,meldinger,Per
2023-12-03,412,Trondheim,profil,Nils
2023-12-03,1394,Stavanger,meldinger,Per
2023-12-04,1400,Kristiansand,profil,Nils
2023-12-04,1250,Bergen,brukeranmeldelser,Ola
2023-12-04,1412,Kristiansand,profil,Ola
2023-12-04,1028,Trondheim,brukeranmeldelser,Anne
2023-12-04,639,Bergen,brukeranmeldelser,Anne
2023-12-05,1417,Oslo,innstillinger,Nils
2023-12-05,1080,Stavanger,profil,Kari
2023-12-05,119,Trondheim,meldinger,Anne
2023-12-05,513,Kristiansand,brukeranmeldelser,Ola
2023-12-05,1349,Oslo,brukeranmeldelser,Nils
2023-12-05,827,Kristiansand,innstillinger,Per
2023-12-05,614,Oslo,meldinger,Kari
2023-12-05,855,Trondheim,meldinger,Anne
2023-12-05,1326,Kristiansand,profil,Per
2023-12-05,477,Kristiansand,innstillinger,Ola
2023-12-06,1189,Trondheim,profil,Nils
2023-12-06,1391,Bergen,innstillinger,Kari
2023-12-06,720,Stavanger,brukeranmeldelser,Ola
2023-12-06,918,Bergen,profil,Anne
2023-12-06,411,Trondheim,profil,Ola
2023-12-07,1265,Trondheim,profil,Nils
2023-12-07,1383,Bergen,profil,Anne
2023-12-07,873,Bergen,profil,Nils
2023-12-07,532,Oslo,brukeranmeldelser,Kari
2023-12-07,1148,Bergen,meldinger,Per
2023-12-07,937,Bergen,profil,Anne
2023-12-07,787,Stavanger,brukeranmeldelser,Ola
2023-12-07,558,Oslo,brukeranmeldelser,Nils
2023-12-07,1147,Bergen,brukeranmeldelser,Nils
2023-12-07,401,Oslo,innstillinger,Kari
2023-12-07,866,Bergen,brukeranmeldelser,Nils
2023-12-08,64,Kristiansand,innstillinger,Nils
2023-12-08,1047,Trondheim,brukeranmeldelser,Anne
2023-12-08,228,Trondheim,brukeranmeldelser,Anne
2023-12-08,910,Kristiansand,innstillinger,Kari
2023-12-08,514,Oslo,meldinger,Ola
2023-12-08,872,Oslo,innstillinger,Per
2023-12-08,1057,Trondheim,brukeranmeldelser,Ola
2023-12-08,768,Stavanger,innstillinger,Ola
2023-12-08,521,Oslo,profil,Anne
2023-12-08,133,Stavanger,profil,Kari
2023-12-08,435,Oslo,profil,Kari
2023-12-08,350,Trondheim,brukeranmeldelser,Anne
2023-12-09,369,Trondheim,meldinger,Kari
2023-12-09,949,Bergen,brukeranmeldelser,Nils
2023-12-09,396,Trondheim,innstillinger,Kari
2023-12-09,997,Trondheim,profil,Kari
2023-12-09,167,Stavanger,profil,Nils
2023-12-09,489,Stavanger,brukeranmeldelser,Kari
2023-12-09,716,Trondheim,meldinger,Anne
2023-12-09,938,Trondheim,profil,Anne
2023-12-09,1279,Trondheim,brukeranmeldelser,Anne
2023-12-10,361,Trondheim,innstillinger,Kari
2023-12-10,155,Bergen,innstillinger,Kari
2023-12-10,618,Trondheim,innstillinger,Anne
2023-12-10,1403,Kristiansand,innstillinger,Kari
2023-12-10,881,Trondheim,meldinger,Nils
2023-12-10,1237,Kristiansand,profil,Anne
2023-12-10,657,Kristiansand,profil,Anne
2023-12-10,548,Oslo,meldinger,Nils
2023-12-10,278,Kristiansand,meldinger,Anne
2023-12-10,541,Bergen,innstillinger,Kari
2023-12-10,359,Kristiansand,meldinger,Anne
2023-12-10,954,Bergen,meldinger,Kari
2023-12-10,119,Trondheim,meldinger,Ola
2023-12-11,324,Bergen,profil,Per
2023-12-11,68,Oslo,innstillinger,Nils
2023-12-11,1271,Stavanger,profil,Ola
2023-12-11,1372,Kristiansand,innstillinger,Anne
2023-12-11,1341,Bergen,brukeranmeldelser,Ola
2023-12-11,35,Stavanger,innstillinger,Nils
2023-12-11,567,Stavanger,profil,Per
2023-12-11,396,Oslo,brukeranmeldelser,Per
2023-12-11,846,Kristiansand,brukeranmeldelser,Ola
2023-12-12,66,Stavanger,brukeranmeldelser,Anne
2023-12-12,1182,Trondheim,meldinger,Nils
2023-12-12,583,Bergen,profil,Nils
2023-12-12,1419,Trondheim,innstillinger,Ola
2023-12-12,1316,Oslo,brukeranmeldelser,Kari
2023-12-12,809,Kristiansand,meldinger,Anne
2023-12-12,951,Trondheim,brukeranmeldelser,Ola
2023-12-12,538,Bergen,meldinger,Anne
2023-12-12,271,Kristiansand,profil,Per
2023-12-12,1242,Trondheim,meldinger,Ola
2023-12-13,206,Trondheim,meldinger,Ola
2023-12-13,1308,Kristiansand,brukeranmeldelser,Ola
2023-12-13,220,Kristiansand,profil,Anne
2023-12-13,897,Stavanger,innstillinger,Kari
2023-12-13,442,Oslo,innstillinger,Ola
2023-12-13,130,Trondheim,meldinger,Per
2023-12-14,991,Oslo,brukeranmeldelser,Ola
2023-12-14,245,Trondheim,profil,Kari
2023-12-14,615,Bergen,innstillinger,Ola
2023-12-14,441,Stavanger,meldinger,Ola
2023-12-14,875,Oslo,profil,Per
2023-12-14,922,Oslo,profil,Kari
2023-12-14,763,Trondheim,profil,Anne
2023-12-14,878,Kristiansand,innstillinger,Per
2023-12-15,95,Bergen,meldinger,Anne
2023-12-15,103,Stavanger,innstillinger,Nils
2023-12-15,281,Trondheim,meldinger,Anne
2023-12-15,1133,Bergen,brukeranmeldelser,Kari
2023-12-15,830,Trondheim,meldinger,Ola
2023-12-15,502,Bergen,meldinger,Ola
2023-12-15,1011,Kristiansand,profil,Kari
2023-12-15,966,Kristiansand,profil,Nils
2023-12-15,612,Trondheim,innstillinger,Ola
2023-12-15,1237,Trondheim,profil,Ola
2023-12-15,1111,Bergen,meldinger,Kari
2023-12-15,770,Oslo,meldinger,Anne
2023-12-15,137,Oslo,brukeranmeldelser,Ola
2023-12-15,1332,Oslo,profil,Anne
2023-12-16,1043,Oslo,profil,Ola
2023-12-16,268,Bergen,innstillinger,Kari
2023-12-16,605,Kristiansand,innstillinger,Nils
2023-12-16,481,Kristiansand,profil,Ola
2023-12-16,24,Stavanger,meldinger,Nils
2023-12-16,724,Bergen,innstillinger,Anne
2023-12-16,388,Stavanger,meldinger,Per
2023-12-16,1080,Trondheim,profil,Ola
2023-12-16,720,Kristiansand,innstillinger,Nils
2023-12-16,303,Bergen,meldinger,Anne
2023-12-16,845,Kristiansand,meldinger,Anne
2023-12-16,159,Bergen,brukeranmeldelser,Per
2023-12-16,1203,Stavanger,innstillinger,Ola
2023-12-17,1237,Stavanger,brukeranmeldelser,Kari
2023-12-17,1083,Oslo,meldinger,Per
2023-12-17,1044,Oslo,brukeranmeldelser,Kari
2023-12-17,497,Bergen,brukeranmeldelser,Per
2023-12-17,547,Stavanger,innstillinger,Ola
2023-12-17,857,Oslo,brukeranmeldelser,Anne
2023-12-17,29,Kristiansand,innstillinger,Kari
2023-12-17,1348,Kristiansand,meldinger,Nils
2023-12-17,15,Oslo,meldinger,Nils
2023-12-17,955,Kristiansand,innstillinger,Kari
2023-12-17,262,Oslo,brukeranmeldelser,Kari
2023-12-17,1361,Bergen,meldinger,Nils
2023-12-18,1175,Bergen,brukeranmeldelser,Anne
2023-12-18,1186,Stavanger,innstillinger,Ola
2023-12-18,1319,Stavanger,innstillinger,Anne
2023-12-18,1262,Kristiansand,profil,Nils
2023-12-18,1243,Kristiansand,brukeranmeldelser,Kari
2023-12-18,806,Trondheim,meldinger,Per
2023-12-18,1141,Kristiansand,meldinger,Nils
2023-12-19,565,Oslo,brukeranmeldelser,Anne
2023-12-19,877,Oslo,profil,Per
2023-12-19,868,Trondheim,brukeranmeldelser,Anne
2023-12-19,1071,Oslo,brukeranmeldelser,Per
2023-12-19,521,Bergen,brukeranmeldelser,Nils
2023-12-19,627,Kristiansand,innstillinger,Per
2023-12-20,959,Kristiansand,profil,Kari
2023-12-20,859,Stavanger,innstillinger,Nils
2023-12-20,155,Kristiansand,brukeranmeldelser,Per
2023-12-20,801,Stavanger,brukeranmeldelser,Per
2023-12-20,668,Trondheim,innstillinger,Kari
2023-12-20,1312,Trondheim,brukeranmeldelser,Kari
2023-12-20,589,Trondheim,brukeranmeldelser,Ola
2023-12-20,978,Stavanger,innstillinger,Anne
2023-12-20,1277,Stavanger,meldinger,Per
2023-12-20,1412,Bergen,innstillinger,Per
2023-12-20,530,Trondheim,meldinger,Ola
2023-12-21,945,Kristiansand,brukeranmeldelser,Per
2023-12-21,425,Bergen,brukeranmeldelser,Anne
2023-12-21,1364,Stavanger,innstillinger,Per
2023-12-21,1008,Kristiansand,profil,Anne
2023-12-21,747,Oslo,profil,Per
2023-12-21,1379,Trondheim,meldinger,Ola
2023-12-22,896,Bergen,brukeranmeldelser,Kari
2023-12-22,683,Bergen,meldinger,Per
2023-12-22,1232,Trondheim,profil,Per
2023-12-22,1157,Oslo,meldinger,Kari
2023-12-22,212,Bergen,profil,Nils
2023-12-22,26,Kristiansand,profil,Anne
2023-12-23,679,Oslo,profil,Per
2023-12-23,236,Kristiansand,profil,Per
2023-12-23,905,Kristiansand,innstillinger,Kari
2023-12-23,1032,Kristiansand,profil,Anne
2023-12-23,1313,Oslo,brukeranmeldelser,Nils
2023-12-23,846,Stavanger,meldinger,Per
2023-12-24,633,Oslo,brukeranmeldelser,Per
2023-12-24,343,Stavanger,meldinger,Nils
2023-12-24,1050,Bergen,brukeranmeldelser,Ola
2023-12-24,1380,Oslo,innstillinger,Per
2023-12-24,550,Kristiansand,profil,Anne
2023-12-24,1138,Kristiansand,brukeranmeldelser,Ola
2023-12-24,898,Trondheim,profil,Kari
2023-12-24,981,Trondheim,innstillinger,Ola
2023-12-25,63,Bergen,meldinger,Nils
2023-12-25,65,Kristiansand,meldinger,Kari
2023-12-25,457,Kristiansand,meldinger,Kari
2023-12-25,978,Trondheim,innstillinger,Per
2023-12-25,343,Bergen,profil,Ola
2023-12-25,683,Kristiansand,meldinger,Per
2023-12-25,34,Kristiansand,meldinger,Ola
2023-12-25,220,Kristiansand,meldinger,Nils
2023-12-25,1376,Bergen,meldinger,Anne
2023-12-25,116,Bergen,brukeranmeldelser,Per
2023-12-25,763,Trondheim,profil,Per
2023-12-25,1044,Bergen,innstillinger,Ola
2023-12-26,1256,Bergen,brukeranmeldelser,Ola
2023-12-26,43,Oslo,innstillinger,Kari
2023-12-26,604,Trondheim,profil,Kari
2023-12-26,594,Trondheim,profil,Nils
2023-12-26,20,Bergen,meldinger,Anne
2023-12-26,619,Stavanger,profil,Kari
2023-12-26,1420,Stavanger,brukeranmeldelser,Ola
2023-12-27,891,Trondheim,profil,Nils
2023-12-27,977,Oslo,profil,Kari
2023-12-27,240,Trondheim,brukeranmeldelser,Kari
2023-12-27,1329,Bergen,meldinger,Nils
2023-12-27,690,Stavanger,meldinger,Anne
2023-12-27,746,Oslo,meldinger,Ola
2023-12-27,1396,Stavanger,innstillinger,Anne
2023-12-27,1418,Kristiansand,profil,Kari
2023-12-28,45,Oslo,profil,Anne
2023-12-28,9,Bergen,profil,Nils
